year,precip,temp,,
1994,0,20.31944445,,
1994,0,21.915,,
1994,0,20.87166667,,
1994,0,20.34138889,,
1994,0,20.55638889,,
1994,0,19.6075,,
1994,0,18.36666667,,
1994,0,18.62333334,,
1994,0,19.01527778,,
1994,0,20.01916667,,
1994,0,19.91611111,,
1994,0,19.91611111,,
1994,0,20.39388889,,
1994,0,19.80416667,,
1994,0,20.77333334,,
1994,0,21.1175,,
1994,0,19.94694445,,
1994,0,19.05277778,,
1994,0,18.83388889,,
1994,0,17.88027778,,
1994,0,21.11944445,,
1994,0,21.69138889,,
1994,0,19.78888889,,
1994,0,19.17555556,,
1994,0,18.94055556,,
1994,0,18.72166667,,
1994,0,18.54416667,,
1994,0,18.19138889,,
1994,0,20.48166667,,
1994,0,19.54138889,,
1994,0,19.44722222,,
1994,0,19.66222222,,
1994,0,21.5425,,
1994,0,22.76333334,,
1994,0,24.24444445,,
1994,0,22.68444445,,
1994,0,20.34805556,,
1994,0,18.67972222,,
1994,1.058,18.15416667,,
1994,18.938,19.335,,
1994,19.773,18.06638889,,
1994,0,17.99194445,,
1994,9.308,19.05277778,,
1994,5.945,22.52888889,,
1994,0.599,23.22361112,,
1994,36.304,20.67916667,,
1994,0,18.575,,
1994,0,19.09861111,,
1994,0,20.21638889,,
1994,0,18.54416667,,
1994,0,18.05138889,,
1994,0,16.83055556,,
1994,0,16,,
1994,0,16.59166667,,
1994,0,15.785,,
1994,0,16.21694445,,
1994,0,17.00805556,,
1994,0,16.68583333,,
1994,0,16.90277778,,
1994,0,17.16555556,,
1994,0,16.29333333,,
1994,0,15.55083334,,
1994,0,16.20805556,,
1994,0,16.95111112,,
1994,0,17.03638889,,
1994,0,16.07638889,,
1994,0,17.78611111,,
1994,0,16.37666667,,
1994,0,18.01388889,,
1994,0,14.86694444,,
1994,0,13.38333334,,
1994,0,13.6925,,
1994,0,14.17027778,,
1994,0,15.07305556,,
1994,0,15.90138889,,
1994,0,14.08888889,,
1994,0,14.35833333,,
1994,0,13.23861111,,
1994,0,14.17027778,,
1994,0,13.29805556,,
1994,0,13.18611111,,
1994,0,13.12055556,,
1994,0,15.46944445,,
1994,0,14.69833334,,
1994,0,13.92638889,,
1994,0,13.28888889,,
1994,0,11.20472222,,
1994,0,13.59833334,,
1994,0,14.40444444,,
1994,0,13.96416666,,
1994,0,12.79166667,,
1994,0,11.88861111,,
1994,2.551,12.5,,
1994,0,13.6725,,
1994,0,13.77777778,,
1994,0,13.48638889,,
1994,0,15.05555556,,
1994,0,14.51833333,,
1994,0,14.38722223,,
1994,0,14.14138889,,
1994,0,14.61916667,,
1994,0,14.38916667,,
1994,0,13.85,,
1994,0,14.30583334,,
1994,0,10.59138889,,
1994,0,11.9175,,
1994,0,13.00666667,,
1994,0,12.97777778,,
1994,4.59,11.59916666,,
1994,0,11.99166666,,
1994,0,12.15138889,,
1994,0,12.76277778,,
1994,0,12.46944444,,
1994,0,13.40111111,,
1994,0,13.08305556,,
1994,0,15.12972222,,
1994,0,15.92777778,,
1994,0,14.51638889,,
1994,0,16.63333334,,
1994,0,14.69583333,,
1994,18.299,15.07305556,,
1994,0,14.69833334,,
1994,0,14.25555556,,
1994,0,14.08694445,,
1994,0,15.2525,,
1994,0,11.88861111,,
1994,0,11.97388889,,
1994,0,14.14138889,,
1995,0,14.89555556,,
1995,0,12.64694444,,
1995,40.13,12.66666667,,
1995,89.923,14.01222223,,
1995,1.75,15.41,,
1995,0,13.76666667,,
1995,31.165,14.49194445,,
1995,59.258,15.14916667,,
1995,34.822,15.65555556,,
1995,201.712,15.65555556,,
1995,16.862,16.39416667,,
1995,16.523,16.29583334,,
1995,14.725,16.45555556,,
1995,0,15.32666667,,
1995,0,13.02611112,,
1995,0,13.92638889,,
1995,0,12.76277778,,
1995,0,12.62916667,,
1995,0,12.62916667,,
1995,11.181,12.97972222,,
1995,0.345,12.45416667,,
1995,5.136,13.61777778,,
1995,49.061,14.19166667,,
1995,92.847,14.58611112,,
1995,11.072,15.14916667,,
1995,0,13.96388889,,
1995,0,13.37222222,,
1995,0,15.07305556,,
1995,0,14.69833334,,
1995,0,15.89888889,,
1995,0,16.76916667,,
1995,0,18.44138889,,
1995,0,19.05277778,,
1995,0,18.44333333,,
1995,0,15.76777778,,
1995,0,15.33583334,,
1995,0,15.4675,,
1995,0,15.01361111,,
1995,17.61,15.41,,
1995,3.273,15.01361111,,
1995,0,13.85194445,,
1995,0,15.01555556,,
1995,0,14.79861111,,
1995,7.34,14.35833333,,
1995,20.493,16.39416667,,
1995,0,14.30583334,,
1995,0,14.78166667,,
1995,0,15.81361111,,
1995,0,17.70083334,,
1995,0,18.60583334,,
1995,0,19.85083334,,
1995,0,20.97055556,,
1995,0,16.63305556,,
1995,0,15.84194445,,
1995,0,15.91638889,,
1995,0,15.70138889,,
1995,0,16.17916667,,
1995,0,16.17916667,,
1995,0,16.39416667,,
1995,2.886,16.08083334,,
1995,32.939,15.73888889,,
1995,2.974,16.39416667,,
1995,16.711,14.79861111,,
1995,51.205,15.52388889,,
1995,0,15.89888889,,
1995,0,15.89888889,,
1995,0,15.94722223,,
1995,2.479,16.08083334,,
1995,87.099,16.17916667,,
1995,43.489,16.45555556,,
1995,0,15.33583334,,
1995,0,16.73611112,,
1995,0,20.03888889,,
1995,0,18.44583334,,
1995,0,17.11972222,,
1995,0,17.32583334,,
1995,0,16.47333334,,
1995,0,19.44916667,,
1995,6.723,19.47583334,,
1995,9.856,15.14722222,,
1995,18.374,12.71694444,,
1995,35.37,14.32083333,,
1995,0,14.48333334,,
1995,0,13.91138889,,
1995,0,14.17027778,,
1995,0,15.12972222,,
1995,0,15.52222222,,
1995,0,16.17944445,,
1995,0,16.23888889,,
1995,0,16.39444445,,
1995,0,17.16555556,,
1995,0,18.15166667,,
1995,0,17.32611112,,
1995,0,17.22305556,,
1995,0,16.73611112,,
1995,0,16.45555556,,
1995,0,15.15833334,,
1995,0,18.49166667,,
1995,0,16.77111111,,
1995,0,17.08222222,,
1995,0,16.59166667,,
1995,0,16.98611111,,
1995,0,16.16222223,,
1995,0,16.29138889,,
1995,1.128,16.47083333,,
1995,7.007,14.44166667,,
1995,0,14.62111111,,
1995,0,15.23055556,,
1995,0,14.24444445,,
1995,0,14.56666667,,
1995,0,14.52083334,,
1995,0,16.71666667,,
1995,0,19.15805556,,
1995,0,18.575,,
1995,0,15.37333334,,
1995,0,15.90138889,,
1995,0,15.76777778,,
1995,0,17.51416667,,
1995,0,17.69166667,,
1995,0,17.58861111,,
1995,0,17.85138889,,
1995,0,18.40833334,,
1995,0,17.38055556,,
1995,0,16.425,,
1995,0,16.55666667,,
1995,0,15.29,,
1995,0,16.03055556,,
1995,0,15.29,,
1995,0,15.43888889,,
1995,0,16.03055556,,
1995,0,18.52916667,,
1995,0,18.52916667,,
1995,3.75,17.83638889,,
1995,11.774,13.85,,
1995,6.483,15.14722222,,
1995,0,14.99861112,,
1995,0,15.94527778,,
1995,0,15.33583334,,
1995,0,17.03638889,,
1995,0,15.84194445,,
1995,0,16.21666667,,
1995,0,16.425,,
1995,0,15.15833334,,
1995,0,16.73611112,,
1995,0,16.68777778,,
1995,0,16.64194445,,
1995,0,17.21388889,,
1995,0,16.20805556,,
1995,0,17.21388889,,
1995,0,17.21388889,,
1995,0,16.47333334,,
1995,0,16.84805556,,
1995,0,17.77694445,,
1995,0,16.68583333,,
1995,0,17.16361111,,
1995,0,17.5975,,
1995,0,23.55166667,,
1995,0,20.20138889,,
1995,0,15.55083334,,
1995,0,16.77111111,,
1995,0,19.71,,
1995,0,19.92694445,,
1995,0,20.43333333,,
1995,0,17.99194445,,
1995,1.015,17.95444445,,
1995,8.985,16.93333334,,
1995,1.08,15.90138889,,
1995,0,16.29138889,,
1995,0,17.83638889,,
1995,0,18.88611112,,
1995,0,17.11972222,,
1995,0,17.95444445,,
1995,0,18.28333333,,
1995,0,17.85138889,,
1995,0,17.80555556,,
1995,0,18.46083333,,
1995,0,18.41694445,,
1995,0,19.76694445,,
1995,0,18.24583333,,
1995,0,18.67777778,,
1995,0,19,,
1995,0,18.54611111,,
1995,0,18.44583334,,
1995,0,19.1775,,
1995,0,18.72361111,,
1995,0,18.44583334,,
1995,0,19.15555556,,
1995,0,19.07222222,,
1995,0,18.94055556,,
1995,0,19.47777778,,
1995,0,21.62777778,,
1995,0,21.51388889,,
1995,0,21.25111112,,
1995,0,21.71111111,,
1995,0,20.82972222,,
1995,0,19.1775,,
1995,0,19.15555556,,
1995,0,20.82777778,,
1995,0,19.1775,,
1995,0,19.1775,,
1995,0,19.23222222,,
1995,0,20.47916667,,
1995,0,21.3075,,
1995,0,20.43333333,,
1995,0,20.21833333,,
1995,0,20.39583333,,
1995,0,19.82388889,,
1995,0,21.09055556,,
1995,0,20.82777778,,
1995,0,21.76138889,,
1995,0,21.915,,
1995,0,20.87611112,,
1995,0,19.60944445,,
1995,0,19.3725,,
1995,0,20.22083334,,
1995,0,19.82638889,,
1995,0,20.30416667,,
1995,0,20.08916667,,
1995,0,19.69277778,,
1995,0,20.82777778,,
1995,0,20.56694445,,
1995,0,18.88611112,,
1995,0,20.51666667,,
1995,0,20.16388889,,
1995,0,18.36666667,,
1995,0,17.85138889,,
1995,0,18.15166667,,
1995,0,18.15166667,,
1995,0,18.40833334,,
1995,0,19.36388889,,
1995,0,19.69277778,,
1995,0,19.15555556,,
1995,0,19.65527778,,
1995,0,20.30416667,,
1995,0,19.3725,,
1995,0,18.72361111,,
1995,0,19.18638889,,
1995,0,19.26972222,,
1995,0,20.10444445,,
1995,0,20.59583334,,
1995,0,21.84277778,,
1995,0,20.21638889,,
1995,0,19.84166667,,
1995,0,20.21638889,,
1995,0,21.75944445,,
1995,0,21.76138889,,
1995,0,19.92694445,,
1995,0,20.85666667,,
1995,0,21.03611112,,
1995,0,21.15,,
1995,0,19.87027778,,
1995,0,18.93861111,,
1995,0,18.31222223,,
1995,0,19.23222222,,
1995,0,20.51666667,,
1995,0,21.44833334,,
1995,0,20.43333333,,
1995,0,20.47916667,,
1995,0,21.04472222,,
1995,0,18.62333334,,
1995,0,18.60555556,,
1995,0,19.15555556,,
1995,0,17.98305556,,
1995,0,19.1575,,
1995,0,18.54611111,,
1995,0,18.92361112,,
1995,0,20.21833333,,
1995,0,19.47583334,,
1995,0,19.69277778,,
1995,0,18.76111111,,
1995,0,18.70861112,,
1995,0,17.83444445,,
1995,0,20.59333333,,
1995,0,19.98444445,,
1995,0,21.59527778,,
1995,0,20.59388889,,
1995,0,20.34805556,,
1995,0,20.82583333,,
1995,0,19.82444445,,
1995,0,17.99,,
1995,0,17.38055556,,
1995,0,18.93666667,,
1995,0,18.62333334,,
1995,0,18.19805556,,
1995,0,18.89277778,,
1995,0,17.69166667,,
1995,0,18.89277778,,
1995,0,17.9525,,
1995,0,16.90083333,,
1995,0,17.59555556,,
1995,0,18.45888889,,
1995,0,19.28722222,,
1995,0,17.98111111,,
1995,0,17.02555556,,
1995,0,19.33305556,,
1995,0,18.06472222,,
1995,0,17.40944444,,
1995,0,16.1775,,
1995,0,17.32611112,,
1995,0,18.35805556,,
1995,0,16.8175,,
1995,0,17.80361111,,
1995,0,17.98305556,,
1995,0,16.84805556,,
1995,0,17.32583334,,
1995,8.805,16.42305556,,
1995,0,16.6025,,
1995,0,16.76916667,,
1995,0,17.38055556,,
1995,0,16.6025,,
1995,0,16.46888889,,
1995,0,16.98416667,,
1995,0,16.33972223,,
1995,0,17.03444445,,
1995,0,17.16166667,,
1995,0,16.33972223,,
1995,0,16.6025,,
1995,0,16.65083334,,
1995,0,17.50333334,,
1995,0,16.23444445,,
1995,0,16.78666667,,
1995,0,16.47333334,,
1995,0,16.07694445,,
1995,0,15.6825,,
1995,0,16.8175,,
1995,0,15.52222222,,
1995,0,17.58888889,,
1995,0,17.22305556,,
1995,0,16.29138889,,
1995,0,16.68583333,,
1995,0,18.1675,,
1995,0,15.99805556,,
1995,0,16.9775,,
1995,0,16.23694445,,
1995,0,16.30916667,,
1995,0,15.0425,,
1995,0,14.69833334,,
1995,0,15.25944444,,
1995,0,17.16361111,,
1995,0,15.43888889,,
1995,0,17.37194445,,
1995,0,16.215,,
1995,0,13.67055556,,
1995,0,15.40805556,,
1995,0,15.14722222,,
1995,0,16.13138889,,
1995,41.921,16.78861111,,
1995,24.09,16.16222223,,
1995,0,16.98416667,,
1995,0,15.6825,,
1995,0,12.68444444,,
1995,0,12.38416666,,
1995,0,13.90944445,,
1995,0,13.67055556,,
1995,0,12.84416667,,
1995,0,13.37027778,,
1995,10.277,12.94083334,,
1995,6.916,12.49805556,,
1995,0,17.06305556,,
1995,0,14.25361111,,
1995,0,13.69055556,,
1995,0,16.90083333,,
1995,0,18.99805556,,
1995,0,19.3925,,
1995,0,19.57888889,,
1996,0,16.78694445,,
1996,0,16.23694445,,
1996,0,14.64805556,,
1996,0,13.94416667,,
1996,0,13.37027778,,
1996,0,15.73722222,,
1996,0,16.66888889,,
1996,0,15.99805556,,
1996,0,14.08694445,,
1996,0,14.65,,
1996,0,16.66638889,,
1996,0,16.84388889,,
1996,0,15.60555556,,
1996,0,13.84805556,,
1996,0,15.35361112,,
1996,0,15.04444444,,
1996,13.169,17.08027778,,
1996,2.279,14.65,,
1996,5.218,16.47138889,,
1996,4.462,13.45361111,,
1996,0,13.37027778,,
1996,1.315,13.07194445,,
1996,0,9.765555556,,
1996,0,12.36638889,,
1996,0,15.14722222,,
1996,5.478,11.77472222,,
1996,0,12.15194445,,
1996,7.633,13.15527778,,
1996,0,13.10944444,,
1996,0,13.66361111,,
1996,0.698,14.4525,,
1996,39.582,15.23055556,,
1996,0,14.42194445,,
1996,0,13.79527778,,
1996,25.958,15.62305556,,
1996,3.166,17.2425,,
1996,8.038,17.03444445,,
1996,0,17.96361111,,
1996,0,18.83388889,,
1996,0,17.32583334,,
1996,0,16.0175,,
1996,0,16.68833334,,
1996,0,20.77333334,,
1996,0,17.55805556,,
1996,0,16.55666667,,
1996,0,14.6675,,
1996,0,15.46555556,,
1996,0,17.76611111,,
1996,0,16.47138889,,
1996,0,17.00361111,,
1996,87.953,15.24138889,,
1996,42.52,15.45638889,,
1996,17.223,13.76666667,,
1996,0,12.20666666,,
1996,0,13.45361111,,
1996,0.334,13.37222222,,
1996,3.744,10.63972223,,
1996,0,11.36305556,,
1996,22.955,10.37888889,,
1996,3.291,13.46638889,,
1996,0,15.25055556,,
1996,0,14.95916667,,
1996,0,15.94527778,,
1996,0.393,15.40805556,,
1996,11.132,13.76472222,,
1996,0,14.17027778,,
1996,0,17.32611112,,
1996,0,18.28166667,,
1996,0,16.98416667,,
1996,0,14.69833334,,
1996,0,15.6825,,
1996,0,14.15916667,,
1996,37.302,14.14138889,,
1996,13.463,13.85,,
1996,0,14.91333334,,
1996,0,15.81361111,,
1996,0,15.22861111,,
1996,0,15.71916667,,
1996,0,16.47333334,,
1996,0,15.8025,,
1996,0,14.84694445,,
1996,0,14.42194445,,
1996,0,15.83138889,,
1996,0,14.43305556,,
1996,0,13.6925,,
1996,0,15.04444444,,
1996,0,14.48138889,,
1996,0,15.14722222,,
1996,0,14.69833334,,
1996,0,13.63305556,,
1996,0,14.30388889,,
1996,0,14.35638889,,
1996,13.523,16.78694445,,
1996,0,16.57194445,,
1996,0,16.46888889,,
1996,0,18.44138889,,
1996,0,18.91916667,,
1996,0,19.70805556,,
1996,0,15.84,,
1996,0,14.15916667,,
1996,0,18.40638889,,
1996,0,17.37861111,,
1996,0,18.28138889,,
1996,0,16.425,,
1996,0,16.60944445,,
1996,0,16.64,,
1996,0,15.4675,,
1996,5.869,16.13138889,,
1996,10.783,17.83444445,,
1996,0,16.09416667,,
1996,0,18.62333334,,
1996,0,19.36388889,,
1996,0,16.84833334,,
1996,0,17.37861111,,
1996,0,20.14,,
1996,0,21.14805556,,
1996,0,19.84166667,,
1996,0,16.39416667,,
1996,0,16.86583334,,
1996,0,20.72305556,,
1996,0,19.98444445,,
1996,0,21.36305556,,
1996,0,19.37055556,,
1996,0,16.6025,,
1996,0,17.60638889,,
1996,0,16.90277778,,
1996,0,18.62333334,,
1996,0,20.59388889,,
1996,0,20.53444445,,
1996,0,20.69416667,,
1996,0,18.22694445,,
1996,0,19.62472222,,
1996,0,19.10111112,,
1996,0,18.38444445,,
1996,0,18.28138889,,
1996,0,18.415,,
1996,0,18.5925,,
1996,14.943,18.08416667,,
1996,0,20.95083334,,
1996,0,19.14694445,,
1996,0,18.96944445,,
1996,0,20.50805556,,
1996,0,22.02027778,,
1996,0,19.36388889,,
1996,0,18.35611111,,
1996,0,16.16222223,,
1996,0,15.4675,,
1996,0,16.99694445,,
1996,0,15.89944445,,
1996,0,16.20611111,,
1996,0,15.61638889,,
1996,0,16.68583333,,
1996,0,18.9675,,
1996,0,20.61083333,,
1996,0,18.99805556,,
1996,0,17.39138889,,
1996,0,18.72166667,,
1996,0,17.86916667,,
1996,0,17.86916667,,
1996,0,17.60638889,,
1996,0,17.12861112,,
1996,0,16.99694445,,
1996,0,17.69166667,,
1996,0,17.58861111,,
1996,0,17.08027778,,
1996,0,17.29722222,,
1996,0,17.21388889,,
1996,0,17.60638889,,
1996,0,17.6175,,
1996,0,18.48972223,,
1996,0,19.01583334,,
1996,0,17.32583334,,
1996,0,18.56194445,,
1996,0,17.61555556,,
1996,0,17.51222222,,
1996,0,17.80361111,,
1996,0,17.21194445,,
1996,0,15.99111111,,
1996,0,16.20611111,,
1996,0,18.575,,
1996,0,22.68444445,,
1996,0,23.19277778,,
1996,0,20.145,,
1996,0,19.995,,
1996,0,18.78,,
1996,0,19.64,,
1996,0,19.995,,
1996,0,18.425,,
1996,0,17.845,,
1996,0,17.06,,
1996,0,17.49,,
1996,0,18.35,,
1996,0,19.92,,
1996,0,19.06,,
1996,0,18.275,,
1996,0,20.855,,
1996,0,18.705,,
1996,0,18.705,,
1996,0,18.275,,
1996,0,16.78,,
1996,0,18.63,,
1996,0,17.995,,
1996,0,19.06,,
1996,0,18.705,,
1996,0,18.705,,
1996,0,19.21,,
1996,0,18.78,,
1996,0,21.21,,
1996,0,19.49,,
1996,0,21.135,,
1996,0,21.64,,
1996,0,20.705,,
1996,0,19.92,,
1996,0,20.35,,
1996,0,17.92,,
1996,0,19.06,,
1996,0,19.49,,
1996,0,19.49,,
1996,0,18.705,,
1996,0,17.64,,
1996,0,19.06,,
1996,0,19.06,,
1996,0,18.63,,
1996,0,19.06,,
1996,0,19.49,,
1996,0,20.705,,
1996,0,21.92,,
1996,0,21.995,,
1996,0,20.63,,
1996,0,18.63,,
1996,0,18.275,,
1996,0,18.705,,
1996,0,18.855,,
1996,0,18.93,,
1996,0,19.135,,
1996,0,18.705,,
1996,0,19.285,,
1996,0,20.65,,
1996,0,19.36,,
1996,0,19.715,,
1996,0,20.855,,
1996,0,21.005,,
1996,0,22.425,,
1996,0,20.705,,
1996,0,20.275,,
1996,0,19.92,,
1996,0,18.63,,
1996,0,18.275,,
1996,0,19.06,,
1996,0,19.64,,
1996,0,20.07,,
1996,0,19.49,,
1996,0,19.845,,
1996,0,18.275,,
1996,0,19.135,,
1996,0,19.005,,
1996,0,19.135,,
1996,0,19.49,,
1996,0,18.425,,
1996,0,22.07,,
1996,0,19.79,,
1996,0,19.565,,
1996,0,19.64,,
1996,0,19.92,,
1996,0,20.2,,
1996,0,18.555,,
1996,0,19.34,,
1996,0,19.06,,
1996,0,17.49,,
1996,0,19.34,,
1996,0,19.06,,
1996,0,18.855,,
1996,0,19.49,,
1996,0,19.415,,
1996,0,18.705,,
1996,0,17.64,,
1996,1.181,18.35,,
1996,18.012,19.06,,
1996,12.534,18.63,,
1996,0,19.415,,
1996,0,18.985,,
1996,0,18.985,,
1996,0,18.555,,
1996,0,18.5,,
1996,0,17.285,,
1996,0,17.565,,
1996,0,16.855,,
1996,0,16.855,,
1996,0,17.06,,
1996,0,16.78,,
1996,0,16.855,,
1996,0,16.855,,
1996,0,19.64,,
1996,0,17.92,,
1996,0,15.94,,
1996,0,15.155,,
1996,0,19.23,,
1996,0,17.64,,
1996,0,17.995,,
1996,0,17.36,,
1996,0,15.435,,
1996,0,14.575,,
1996,0.18,14.63,,
1996,0,15.415,,
1996,0,14.425,,
1996,0,15.435,,
1996,0,17.585,,
1996,0,16.07,,
1996,0,14.855,,
1996,0,13.79,,
1996,0,15.435,,
1996,8.883,17.735,,
1996,8.443,17.66,,
1996,0.41,19.23,,
1996,17.396,19.585,,
1996,0,17.005,,
1996,0,16.65,,
1996,0,14.855,,
1996,0,15.415,,
1996,0,15.005,,
1996,0,15.285,,
1996,0,14.985,,
1996,0,16.2,,
1996,0,15.845,,
1996,0,15.06,,
1996,0,16.91,,
1996,0,16.63,,
1996,0,15.715,,
1996,0,14.575,,
1996,0,16.22,,
1996,4.381,16.575,,
1996,0,14.295,,
1996,0,14.8,,
1996,0,15.64,,
1996,0,12.725,,
1996,0,14.295,,
1996,0,13.08,,
1996,0,12.725,,
1996,0,13.51,,
1996,0,14.07,,
1996,0,16.78,,
1996,0,14.07,,
1996,0,14.145,,
1996,0,13.06,,
1996,0,14.985,,
1996,0,15.77,,
1996,11.769,16.2,,
1996,0,15.995,,
1996,0,15.51,,
1996,0,13.51,,
1996,0,13.435,,
1996,0,15.585,,
1996,0,13.08,,
1996,0,12.725,,
1996,0,12.37,,
1996,0,12.855,,
1996,0,15.415,,
1996,0,12.93,,
1996,12.71,12.65,,
1996,0,12.015,,
1996,0,12.5,,
1996,0,14.63,,
1996,0,12.93,,
1996,0,14.78,,
1996,0,14.985,,
1996,0,15.77,,
1997,0,16.125,,
1997,0,16.91,,
1997,17.455,17.415,,
1997,44.6,13.64,,
1997,2.392,14.425,,
1997,0,14.07,,
1997,9.648,11.865,,
1997,14.605,11.94,,
1997,31.919,12.575,,
1997,27.61,12.93,,
1997,12.264,12.5,,
1997,10.086,12.35,,
1997,14.635,12.705,,
1997,0,11.64,,
1997,0,14.275,,
1997,0,12.5,,
1997,0,13.005,,
1997,0,14.37,,
1997,0,13.435,,
1997,10.825,14.63,,
1997,0.706,12.35,,
1997,15.114,13.845,,
1997,47.206,15.49,,
1997,26.231,14.275,,
1997,0,14.555,,
1997,0,16.2,,
1997,0,14.35,,
1997,0,14.855,,
1997,0,16.22,,
1997,0,15.005,,
1997,0,14.22,,
1997,0,13.64,,
1997,0,14.5,,
1997,0,13.865,,
1997,0,15.155,,
1997,0,15.79,,
1997,0,13.51,,
1997,0,13.79,,
1997,0,13.79,,
1997,0,12.575,,
1997,0,13.565,,
1997,0,16.145,,
1997,0,13.285,,
1997,0,14.855,,
1997,0,14.445,,
1997,0,17.155,,
1997,0,16.93,,
1997,0,14.145,,
1997,0,18.575,,
1997,0,18.445,,
1997,0,16.93,,
1997,0,15.435,,
1997,0,13.435,,
1997,0,14.575,,
1997,0,14.145,,
1997,0,15.715,,
1997,0,14.425,,
1997,0,14.07,,
1997,0,15.64,,
1997,0,13.005,,
1997,0,13.155,,
1997,0,13.435,,
1997,0,12.65,,
1997,0,14.37,,
1997,0,13.585,,
1997,0,14.295,,
1997,0,13.79,,
1997,0,15.94,,
1997,0,18.8,,
1997,0,16.575,,
1997,0,14.705,,
1997,0,16.5,,
1997,0,15.865,,
1997,0,15.92,,
1997,0,15.92,,
1997,0,14.5,,
1997,0,16.22,,
1997,0,18.37,,
1997,0,19.155,,
1997,0,16.07,,
1997,0,16.2,,
1997,0,15.565,,
1997,0,14.855,,
1997,0,15.21,,
1997,0,15.49,,
1997,0,15.415,,
1997,0,14.93,,
1997,0,15.285,,
1997,0,15.565,,
1997,0,17.285,,
1997,0,16.855,,
1997,0,15.64,,
1997,0,13.865,,
1997,0,14.78,,
1997,0,14.425,,
1997,0,15.21,,
1997,0,17.08,,
1997,0,17.005,,
1997,0,16.22,,
1997,0,17.21,,
1997,0,14.725,,
1997,0,15.865,,
1997,0,16.93,,
1997,0,16.855,,
1997,0,16.35,,
1997,0,15.49,,
1997,0,15.135,,
1997,0,15.92,,
1997,0,18.705,,
1997,0,24.22,,
1997,0,24.93,,
1997,0,24.07,,
1997,0,20.575,,
1997,0,18.07,,
1997,0,18.65,,
1997,0,19.435,,
1997,0,18.145,,
1997,0,16.425,,
1997,0,15.64,,
1997,0,17.21,,
1997,0,21.21,,
1997,0,20.295,,
1997,0,18.93,,
1997,0,18.07,,
1997,0,17.715,,
1997,0,19.995,,
1997,0,22.145,,
1997,0,17.64,,
1997,0,17.715,,
1997,0,18.78,,
1997,0,17.49,,
1997,0,17.49,,
1997,0,16.705,,
1997,0,18.2,,
1997,0,17.995,,
1997,0,18.705,,
1997,0,19.06,,
1997,0,18.2,,
1997,0,18.2,,
1997,0,19.415,,
1997,0,16.78,,
1997,0,17.285,,
1997,0,19.715,,
1997,0,23.21,,
1997,0,21.21,,
1997,0,19.64,,
1997,0,24.63,,
1997,0,25.21,,
1997,0,23.64,,
1997,0,21.415,,
1997,0,20.985,,
1997,0,22.855,,
1997,0,22.07,,
1997,0,19.92,,
1997,0,21.49,,
1997,0,21.21,,
1997,0,20.705,,
1997,0,18.275,,
1997,0,20.2,,
1997,0,19.845,,
1997,0,18.425,,
1997,0,19.06,,
1997,0,18.425,,
1997,0,19.995,,
1997,0,19.285,,
1997,0,17.64,,
1997,0,19.49,,
1997,0,18.63,,
1997,0,21.92,,
1997,0,19.415,,
1997,0,19.415,,
1997,0,18.78,,
1997,0,18.855,,
1997,0,19.435,,
1997,0,18.425,,
1997,0,18.78,,
1997,0,19.06,,
1997,0,19.06,,
1997,0,18.65,,
1997,0,19.64,,
1997,0,21.08,,
1997,0,21.51,,
1997,0,22.295,,
1997,0,19.36,,
1997,0,20.07,,
1997,0,20.78,,
1997,0,18.5,,
1997,0,18.425,,
1997,0,19.135,,
1997,0,19.49,,
1997,0,19.06,,
1997,0,19.565,,
1997,0,17.995,,
1997,0,17.995,,
1997,0,17.565,,
1997,0,19.92,,
1997,0,20.78,,
1997,0,19.995,,
1997,0,20.35,,
1997,0,19.845,,
1997,0,18.63,,
1997,0,18.35,,
1997,0,18.2,,
1997,0,20.275,,
1997,0,19.415,,
1997,0,18.63,,
1997,0,19.06,,
1997,0,17.995,,
1997,0,18.705,,
1997,0,19.06,,
1997,0,18.855,,
1997,0,18.78,,
1997,0,21.285,,
1997,0,21.005,,
1997,0,21.21,,
1997,0,21.49,,
1997,0,23.36,,
1997,0,23.49,,
1997,0,20.275,,
1997,0,20.2,,
1997,0,19.415,,
1997,0,20.63,,
1997,0,19.21,,
1997,0,19.21,,
1997,0,18.93,,
1997,0,20.63,,
1997,0,20.2,,
1997,0,19.49,,
1997,0,21.06,,
1997,0,20.07,,
1997,0,22.78,,
1997,0,21.77,,
1997,0,21.415,,
1997,0,21.49,,
1997,0,23.21,,
1997,0,23.995,,
1997,0,23.36,,
1997,0,22.425,,
1997,0,22.5,,
1997,0,22.93,,
1997,0,20.705,,
1997,0,21.77,,
1997,0,21.06,,
1997,0,20.78,,
1997,0,22.78,,
1997,0,22.855,,
1997,0,23.135,,
1997,0,22.705,,
1997,0,22.2,,
1997,0,20.425,,
1997,0,23.21,,
1997,0,24.78,,
1997,0,24.705,,
1997,0,22.07,,
1997,0,21.49,,
1997,0,21.06,,
1997,0,20.855,,
1997,0,21.005,,
1997,0,21.21,,
1997,0,20.855,,
1997,0,21.64,,
1997,0,20.35,,
1997,0,19.64,,
1997,0,20.65,,
1997,0,21.285,,
1997,0,22.22,,
1997,0,21.005,,
1997,0,25.135,,
1997,0,21.92,,
1997,0,21.36,,
1997,0,22.07,,
1997,0,22.275,,
1997,0,21.415,,
1997,0,21.415,,
1997,0,21.135,,
1997,0,20.78,,
1997,0,19.995,,
1997,0,19.92,,
1997,0,20.78,,
1997,0,19.64,,
